Query,Run,ElapsedTime,ExecutionTime,CompileTime,QueueWaitTime,ResultCount,ResultSize,ProcessedObjects,bufferCacheHitRatio,bufferCachePageReadCount
"set `compiler.optimize.groupby` 'false';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 55 and i.i_current_price <= 85 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '1998-03-04' and date(d.d_date) <= '1998-05-03' and i.i_manufact_id in (873, 747, 955, 749) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,154.570765432s,154.570221313s,18.312834ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'true';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 55 and i.i_current_price <= 85 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '1998-03-04' and date(d.d_date) <= '1998-05-03' and i.i_manufact_id in (873, 747, 955, 749) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.190880182s,155.190282083s,23.193376ms,0ns,0,0,543604114,0.00%,1986940
"use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 55 and i.i_current_price <= 85 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '1998-03-04' and date(d.d_date) <= '1998-05-03' and i.i_manufact_id in (873, 747, 955, 749) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk /*+ hash */ group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,159.307018888s,159.30646012s,17.730828ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'false';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 27 and i.i_current_price <= 57 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2002-05-02' and date(d.d_date) <= '2002-07-01' and i.i_manufact_id in (689, 703, 824, 883) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.686098518s,155.685558985s,19.981014ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'true';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 27 and i.i_current_price <= 57 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2002-05-02' and date(d.d_date) <= '2002-07-01' and i.i_manufact_id in (689, 703, 824, 883) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,156.158958128s,156.158353438s,28.908349ms,0ns,0,0,543604114,0.00%,1986940
"use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 27 and i.i_current_price <= 57 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2002-05-02' and date(d.d_date) <= '2002-07-01' and i.i_manufact_id in (689, 703, 824, 883) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk /*+ hash */ group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.978006583s,155.977435461s,21.134186ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'false';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 23 and i.i_current_price <= 53 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2000-07-20' and date(d.d_date) <= '2000-09-18' and i.i_manufact_id in (766, 702, 748, 728) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,154.817950369s,154.817419339s,21.097015ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'true';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 23 and i.i_current_price <= 53 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2000-07-20' and date(d.d_date) <= '2000-09-18' and i.i_manufact_id in (766, 702, 748, 728) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.306302022s,155.305763509s,19.9254ms,0ns,0,0,543604114,0.00%,1986940
"use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 23 and i.i_current_price <= 53 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2000-07-20' and date(d.d_date) <= '2000-09-18' and i.i_manufact_id in (766, 702, 748, 728) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk /*+ hash */ group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,160.036379863s,160.035765427s,34.321315ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'false';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 41 and i.i_current_price <= 71 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2001-05-08' and date(d.d_date) <= '2001-07-07' and i.i_manufact_id in (715, 739, 681, 856) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.877187354s,155.876557546s,17.971113ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'true';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 41 and i.i_current_price <= 71 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2001-05-08' and date(d.d_date) <= '2001-07-07' and i.i_manufact_id in (715, 739, 681, 856) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,154.77181149s,154.771093246s,14.528771ms,0ns,0,0,543604114,0.00%,1986940
"use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 41 and i.i_current_price <= 71 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2001-05-08' and date(d.d_date) <= '2001-07-07' and i.i_manufact_id in (715, 739, 681, 856) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk /*+ hash */ group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.891895191s,155.891213842s,14.658712ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'false';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 13 and i.i_current_price <= 43 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '1998-07-22' and date(d.d_date) <= '1998-09-20' and i.i_manufact_id in (735, 832, 793, 783) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.999265932s,155.998547952s,15.8164ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'true';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 13 and i.i_current_price <= 43 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '1998-07-22' and date(d.d_date) <= '1998-09-20' and i.i_manufact_id in (735, 832, 793, 783) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,156.371598174s,156.371049155s,19.785618ms,0ns,0,0,543604114,0.00%,1986940
"use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 13 and i.i_current_price <= 43 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '1998-07-22' and date(d.d_date) <= '1998-09-20' and i.i_manufact_id in (735, 832, 793, 783) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk /*+ hash */ group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,160.631802063s,160.631154704s,24.257998ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'false';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 13 and i.i_current_price <= 43 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2000-04-21' and date(d.d_date) <= '2000-06-20' and i.i_manufact_id in (751, 741, 844, 998) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,157.286547146s,157.285999445s,21.49816ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'true';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 13 and i.i_current_price <= 43 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2000-04-21' and date(d.d_date) <= '2000-06-20' and i.i_manufact_id in (751, 741, 844, 998) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,154.891435032s,154.890723679s,18.529841ms,0ns,0,0,543604114,0.00%,1986940
"use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 13 and i.i_current_price <= 43 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '2000-04-21' and date(d.d_date) <= '2000-06-20' and i.i_manufact_id in (751, 741, 844, 998) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk /*+ hash */ group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.843002578s,155.842321834s,17.904525ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'false';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 28 and i.i_current_price <= 58 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '1999-07-07' and date(d.d_date) <= '1999-09-05' and i.i_manufact_id in (963, 822, 688, 775) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.503423618s,155.502731822s,19.849555ms,0ns,0,0,543604114,0.00%,1986940
"set `compiler.optimize.groupby` 'true';use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 28 and i.i_current_price <= 58 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '1999-07-07' and date(d.d_date) <= '1999-09-05' and i.i_manufact_id in (963, 822, 688, 775) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,155.46155157s,155.461115787s,15.414632ms,0ns,0,0,543604114,0.00%,1986940
"use tpcds;select i_item_id,i_item_desc,i_current_price from item i, inventory inv, date_dim d, catalog_sales cs where i.i_current_price >= 28 and i.i_current_price <= 58 and inv.inv_item_sk = i.i_item_sk and d.d_date_sk=inv.inv_date_sk and date(d.d_date) >= '1999-07-07' and date(d.d_date) <= '1999-09-05' and i.i_manufact_id in (963, 822, 688, 775) and inv.inv_quantity_on_hand >= 100 and inv.inv_quantity_on_hand <= 500 and cs.cs_item_sk = i.i_item_sk /*+ hash */ group by i.i_item_id, i.i_item_desc, i.i_current_price order by i_item_id limit 100;",1,158.435849356s,158.435333938s,22.303718ms,0ns,0,0,543604114,0.00%,1986940
